file_name,spotify_track_id,lyric
em trong mắt tôi - phuong linh.mp3,5rIr0xxdAubNcOW3py0oyQ,"em đẹp không cần son phấn
duyên thầm xinh thật xinh rất hiền
không quần jeans giầy cao gót
em chọn riêng mình em áo dài duyên dáng
giống như hoa kia bên thềm
ngát hương không khoe sắc màu
ngàn đóa hoa đang rực rỡ không sánh bằng
nhẹ nhàng tung bay tà áo dài
em phụ nữ việt
ánh lên bao rạng ngời người phương đông
người đẹp dáng xinh hay vì anh đang
ngập tràn hạnh phúc
bên em bừng lên khúc xuân xanh ngời
người con gái việt mặc chiếc áo dài
đẹp khắp bốn phương một nét á đông
uh oh uh oh uh oh
uh oh uh oh uh oh
em đẹp không cần son phấn
duyên thầm xinh thật xinh rất hiền
không quần jeans giầy cao gót
em chọn riêng mình em áo dài duyên dáng
giống như hoa kia bên thềm
ngát hương không khoe sắc màu
ngàn đóa hoa đang rực rỡ không sánh bằng
nhẹ nhàng tung bay tà áo dài
em phụ nữ việt
ánh lên bao rạng ngời người phương đông
người đẹp dáng xinh hay vì anh đang
ngập tràn hạnh phúc
bên em bừng lên khúc xuân xanh ngời
người con gái việt mặc chiếc áo dài
đẹp khắp bốn phương một nét á đông
uh oh uh oh uh oh
uh oh uh oh uh oh
một ngày nơi xa chiều buồn lang thang tình cờ ngang qua
một tà áo trắng một bờ vai xinh tôi không quen
chợt lòng ấm áp gửi làn gió nói về miền yêu thương
tôi yêu em tôi nhớ em
người đẹp dáng xinh hay vì anh đang
ngập tràn hạnh phúc bên em bừng lên khúc xuân xanh ngời
người con gái việt đôi môi hồng xinh
mặc chiếc áo dài mi cong dịu dàng
đẹp khắp bốn phương khắp chốn bờ vai
một nét á đông gió hát theo em
uh oh uh oh uh oh
uh oh uh oh uh oh
người đẹp dáng xinh hay vì anh đang
ngập tràn hạnh phúc bên em bừng lên khúc xuân xanh ngời
người con gái việt đôi môi hồng xinh
mặc chiếc áo dài mi cong dịu dàng
đẹp khắp bốn phương khắp chốn bờ vai
một nét á đông gió hát theo em
uh oh uh oh uh oh
uh oh uh oh uh oh
người đẹp dáng xinh hay vì anh đang
ngập tràn hạnh phúc bên em bừng lên khúc xuân xanh ngời
người con gái việt đôi môi hồng xinh
mặc chiếc áo dài mi cong dịu dàng
đẹp khắp bốn phương khắp chốn bờ vai
một nét á đông gió hát theo em
uh oh uh oh uh oh
uh oh uh oh uh oh"
em vẫn như ngày xưa - phương phương thảo.mp3,6cWzDzak2jk0rEu19XV8kl,"mùa xuân ơi
ta nghe mùa xuân hát bên kia trời
đồi núi xanh ngời
đâu đây tiếng đàn cầm buông lả lơi
đâu đây tiếng lòng tôi nghe tỉ tơi
và em tôi
lung linh giọt sương trắng trong vời vợi
em biết yêu rồi
em yêu những chiều ngồi nghe gió rơi
em yêu tiếng đàn tôi yêu thế thôi
như bao giọt sương còn vươn mình trên lá
như bao nụ hoa ngát xinh môi em cười
nắng có còn xuân s on chiasenhac com
như xuân chờ đông tình ta còn xa quá
nên em chờ anh chẳng biết đến bao giờ
đêm nay từng đàn chim trắng về
xa em biết ngày xuân nắng có còn vương trên môi em"
em về tinh khôi - quoc-bao.mp3,6ZBLX9yM03bxC35UARa3ef,"bờ vai ơi đừng quá nghiêng nghiêng đánh rơi buổi chiều thơm ngát
làn môi ơi đừng quá run run lỡ tia nắng hồng tan mất
xin âu lo không về qua đây
xin thương yêu dâng thành mê say
xin cho ta nhìn ngắm lung linh từ đáy đôi mắt rất trong
bàn tay em là cánh sen thơm ướp trong vùng đêm mái tóc
nụ thanh xuân còn ấp e nơi nếp xinh áo lụa thơ ngây
xuyên trăm năm em về tinh khôi
đôi tay ta dang rộng hân hoan
xin cho ta một khắc reo ca vui cùng em
vì biết đâu có đôi lúc em xa vời vợi
biết đâu có đôi lúc con tim nghẹn lời
biết đâu có đôi lúc ta quên chờ đợi
kề bên nhau quên một chiếc hôn
biết đâu sớm mai nắng em phơi cuộc tình
biết đâu sớm mai gió tan cơn mộng lành
biết đâu biết đâu đấy xin em lòng thành
và xin cất lấy trái tim này nhớ nhung phút giây
bàn tay em là cánh sen thơm ướp trong vùng đêm mái tóc
nụ thanh xuân còn ấp e nơi nếp xinh áo lụa thơ ngây
xuyên trăm năm em về tinh khôi
đôi tay ta dang rộng hân hoan
xin cho ta một khắc reo ca vui cùng với em
vì biết đâu cánh mây trắng yêu em gọi mời
biết đâu gió tha thiết mang em về trời
biết đâu bỗng em thấy tim ta chật chội
và em tan đi cùng ánh dương
biết đâu bỗng em thấy đôi chân mỏi mệt
biết đâu bỗng em thấy sông thương cạn kiệt
biết đâu bỗng mưa nắng gieo tim buồn phiền
và em sẽ cất tên khung trời hóa hạt thơm giấc mơ
vì biết đâu có đôi lúc em xa vời vợi
biết đâu có đôi lúc con tim nghẹn lời
biết đâu có đôi lúc ta quên chờ đợi
kề bên nhau quên một chiếc hôn
biết đâu sớm mai nắng em phơi cuộc tình
biết đâu sớm mai gió tan cơn mộng lành
biết đâu biết đâu đấy xin em lòng thành
và xin cất lấy trái tim này nhớ nhung phút giây
vì biết đâu cánh mây trắng yêu em gọi mời
biết đâu gió tha thiết mang em về trời
biết đâu bỗng em thấy tim ta chật chội
và em tan đi cùng ánh dương
biết đâu bỗng em thấy đôi chân mỏi mệt
biết đâu bỗng em thấy sông thương cạn kiệt
biết đâu bỗng mưa nắng gieo tim buồn phiền
và em sẽ cất cánh khung trời hóa hạt thơm giấc mơ
và em sẽ cất cánh phương nào thênh thang mây khói"
em ơi sau này - phạm nguyên ngọc.mp3,7DWGwhz9Ji0FvCjL8YfcuH,"anh vẫn nhớ lần đầu tiên em đến
như ánh nắng dành tặng giọt sương đêm
thấy thế giới xung quanh ô hay lạ lùng
người ơi sao lại tới đúng lúc con tim tôi không đợi mong
anh đâu nghĩ mình hợp nhau đến nỗi
đôi câu nói cười một ngày không thôi
những kí ức khi xưa như xa mờ dần
để lòng anh lại muốn bất chấp âu lo yêu thêm một lần
có những điều anh chưa thể nói ra
điều xa xôi về chúng ta
em ơi ngày sau thời gian sẽ dẫn đôi ta về đâu
chỉ mong giờ bên cạnh nhau em sẽ không quên
từ ngày đầu tiên như thế
mỗi tối anh đưa em về
mình chọn cùng đi những lối thật dài
nhìn lại trời đã ban mai
chuyện mình làm sao viết hết
những tháng năm dành bên nhau thật thà
ánh mắt em như đưa anh về nhà
dù người vững chãi hay còn chơi vơi
dù nhiều bão tố gian nan đường đời
ít nhất luôn có anh thương em nhiều nhất
dẫu đã biết chẳng một ai giữ mãi
những cảm xúc từ thuở đầu si mê
thế mới nói bên em ô hay thật lạ
càng làm anh lại muốn ở mãi nơi đây không bao giờ xa
em vẫn thế người anh yêu vẫn thế
luôn ấm áp và tràn đầy đam mê
vẫn thích cách em luôn quan tâm mọi người
mà niềm ân cần dẫu những tháng năm trôi cũng không hề vơi
có những điều anh chưa thể nói ra
điều xa xôi về chúng ta
em ơi ngày sau thời gian sẽ dẫn đôi ta về đâu
chỉ mong giờ bên cạnh nhau em sẽ không quên
từ ngày đầu tiên như thế
mỗi tối anh đưa em về
mình chọn cùng đi những lối thật dài
nhìn lại trời đã ban mai
chuyện mình làm sao viết hết
những tháng năm dành bên nhau thật thà
ánh mắt em như đưa anh về nhà
dù người vững chãi hay còn chơi vơi
dù nhiều bão tố gian nan đường đời
ít nhất luôn có anh thương em nhiều nhất
từ ngày đầu tiên như thế
cho đến mai sau có thể
được cùng em đi hết quãng đường dài
hôn em chào mỗi ban mai
chuyện mình làm sao viết hết
những tháng năm dành bên nhau thật thà
ánh mắt em như đưa anh về nhà
dù người vững chãi hay còn chơi vơi
dù nhiều bão tố gian nan đường đời
ít nhất luôn có anh thương em nhiều nhất
sau này tóc có hơi bạc hơn trước
thì mình vẫn cứ yêu nhau như bình thường
vẫn nói anh sẽ luôn thương em
anh thương em mãi thôi hoh hoh"
em ơi đừng đi - khải đăng.mp3,75oQxsvKEtA9esHqOAgw1R,"thật nhiều chuyện buồn làm phiền nơi trái tim
nhưng không sao em ơi vì anh chỉ muốn em ngay lúc này
giọng em hỏi anh sao vậy em đây
cuộc tình mình màu hồng giờ sao tối đen
anh lang thang nơi quen đường khuya tắt đèn
hình dáng em ở đây em giờ đâu em giờ đâu
hình dáng em ở đây em giờ đâu
ngày đó bên nhau như ánh trăng xa mờ
người đã đi đâu sao mãi tôi đứng chờ
giờ bước chân đi bên ấy sao em vội quên hm hm hm hm
tìm mãi nơi đây ký ức ai đong đầy
chờ đến bao lâu mới thấy em về đây
vì bấy lâu nay anh chỉ mong như vậy
chiều hôm ấy muốn giữ lấy em đấy
nhưng chúng ta không gặp nhau
sâu trái tim anh còn đau
từng khoảnh khắc cố giấu hết những nước mắt
trong phút giây ta biệt ly
muốn nói em ơi đừng đi
ngày đó bên nhau như ánh trăng xa mờ
người đã đi đâu sao mãi tôi đứng chờ
giờ bước chân đi bên ấy sao em vội quên hm hm hm hm
tìm mãi nơi đây ký ức ai đong đầy
chờ đến bao lâu mới thấy em về đây
vì bấy lâu nay anh chỉ mong như vậy
chiều hôm ấy muốn giữ lấy em đấy
nhưng chúng ta không gặp nhau
sâu trái tim anh còn đau
từng khoảnh khắc cố giấu hết những nước mắt
trong phút giây ta biệt ly
muốn nói em ơi đừng đi
chiều hôm ấy hôm ấy muốn giữ lấy em đấy muốn giữ lấy em đấy
nhưng chúng ta không gặp nhau
sâu trái tim anh còn đau
từng khoảnh khắc khoảnh khắc cố giấu hết những nước mắt cố giấu hết những nước mắt
trong phút giây ta biệt ly
muốn nói em ơi đừng đi"
em ở đâu - nguyên hà.mp3,5EABRjdyUFZSOjgW730c57,"đừng hỏi em giờ đang thế nào đừng vờ quan tâm em sống sao
khi chính anh là người đã muốn bỏ mặc em trong ngàn vụn vỡ
đừng bắt em làm bạn với người từng yêu nhưng nay đã cách rời
hãy để em được quên đi anh để thời gian chữa lành mọi thứ
lúc em cần thì anh đang ở đâu lúc em khóc anh đang ở đâu
lúc em thấy yếu lòng mong được quan tâm
anh ở đâu sao chẳng bận tâm
lúc em cần thì anh đang ở đâu lúc em khóc anh đang ở đâu
có không giữ để rồi mất đi lại tìm
rốt cuộc anh xem em là gì ở trong tim
đừng hỏi em giờ đang thế nào đừng vờ quan tâm em sống sao
khi chính anh là người đã muốn bỏ mặc em trong ngàn vụn vỡ
đừng bắt em làm bạn với người từng yêu nhưng nay đã cách rời
hãy để em được quên đi anh để thời gian chữa lành mọi thứ
lúc em cần thì anh đang ở đâu lúc em khóc anh đang ở đâu
lúc em thấy yếu lòng mong được quan tâm
anh ở đâu sao chẳng bận tâm
lúc em cần thì anh đang ở đâu lúc em khóc anh đang ở đâu
có không giữ để rồi mất đi lại tìm
rốt cuộc anh xem em là gì ở trong tim
đừng hỏi ói ói
ói ói"
"enjoy cái moment này (feat. tez, anh tú & vũ thảo my) - rap việt.mp3",5qgyOHMJFZwJMQ2Vi7uzgV,"đừng như bố mẹ không có tiền để người ta khinh
khoảnh khắc anh nghe được câu ấy bé dương biến mất và thằng tez được khai sinh
từng lời mẹ nói anh mới thấy mẹ bị khinh thường tim anh nhói lại như kim đâm
nếu đời là biển thì giây phút đó là tảng đá đầu tiên ghì đôi chân
đã từng có lúc mà nó kéo anh chìm xuống như bóng ma ám ảnh cả ngày hay đêm
cho đến ngày anh cố vươn tới thứ mình muốn mới nhận ra thời khắc đó là cặp cánh để bay lên
tất cả khoảnh khắc đau đớn trong đời vươn đầy chỉ đường dẫn lối từng lời như thầy
gửi lời cảm ơn những moment trong bóng tối làm nhiên liệu cho anh chói sáng rạng ngời như này
kriss ngo and t e z
và tôi viết bài hát này dành tặng cho tất cả những ai đã từng muốn xin thôi
chỉ muốn thả mình giữa dòng đời đắm chìm và lặng im trôi
nhưng mà tin tôi chỉ cần có tình yêu ở trong tim thôi
không có gì là khó vì khó sẽ ló cái enjoy
tương lai dường như tối hơn từng ngày từng ngày
thực tại vây quanh như bức tường dày dày
người yêu mới vừa thành người yêu cũ
kí ức xưa muốn níu giữ đôi chân anh như bùn lầy bùn lầy
dòng tiền thì chưa cuốn anh đi
dòng đời dường như muốn anh suy okay okay
anh vẫn cười tươi vỗ ngực như đười ươi
khi nghĩ về gia đình đang đợi anh lên sóng tv
chừng nào còn được và bùng nổ
chiến vì giấc mơ anh không ngại gì cực khổ
vững vàng tâm trí không bị đổ nghiêng
vì anh luôn tin tổ tiên ở phía trên đang phù hộ
phương châm là tiền vẫn phải lấy phải lấy
gót giày trong vũng lầy vẫn phải tiến
sao ta phải chạy trốn khỏi đớn đau mà ta cảm thấy
khi mà trên lưng vất vả ấy hóa thành đôi cánh đưa ta
vươn lên cao như cánh chim trời
dù phía trước đang chờ ta là bao khó khăn gần xa sẽ nhanh qua thôi mà
theo chân ta nơi cuối con đường
còn ai sẽ bên cạnh đây liệu ai sẽ buông bàn tay quên đi bao tháng ngày
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy
khoảnh khắc anh cảm giác như nhà vô địch ở việt như là vua
dù mới là bán kết của việt
thần đồng flow lại vác miệng lên sân khấu và tác nghiệp
truyền năng lượng như cáp điện từ thành phố đến các huyện
thợ ảnh giơ tay muốn chụp hình cho anh cả trăm bức trăm bức
nói về độ ngầu bảng này ta ăn đứt ăn đứt
từ thần thái cho tới cái cách cầm mic
anh vẫn cứ là bảnh zai kể cả có răng sứt răng sứt prrra
xem mấy tập anh đéo thể hiện bọn họ cứ nhầm tưởng anh giấu bài okay
xin ekip con xe cút kít mang gạch đá về xây lâu đài lâu đài
khán giả ngồi dưới đừng có quên tên tôi oh đến để đem nụ cười hiện lên trên môi trên môi
nếu không thích tác phẩm tez diễn thì cứ enjoy tiểu phẩm dương tấu hài yes sir
chúc quý bạn và các vị ngày hôm nay
một tinh thần thoải mái để nghe được vần câu hay
chúc đối thủ của anh gặp thật là nhiều may mắn
tìm ra được cơ hội thắng dù là chẳng có cơ may
vì thời lượng ngắn nên phải nói nhanh chúc người yêu quý nhiều điều mới toanh
chúc hội ganh ghét chẳng được giống anh style thư thái bờ vai thoải mái
bước qua con phố ai cũng phải ngoái luôn trong trạng thái enjoy moment
trời đưa cảnh khó nhưng anh đâu dừng không phải phở bò nên sao phải tái nhờ
vươn lên cao như cánh chim trời
dù phía trước đang chờ ta whoo là bao khó khăn gần xa sẽ nhanh qua thôi mà
theo chân ta nơi cuối con đường đường
còn ai sẽ bên cạnh đây đây liệu ai sẽ buông bàn tay quên đi bao tháng ngày
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này ah
lí do âm nhạc anh vang không phải để thua hay thắng
vang để họ nếm vị ngọt anh tự chiết ra từ đời chua cay đắng
ai cũng enjoy với thực tại để đêm về gối đầu ngủ mơ say đắm
chung nhau cái moment này cao đầu ngước lên và giơ tay nắm
giơ tay cho anh em ở đầu này giơ tay cho chị em ở đằng đó
giơ tay cho những người vướng sầu đầy vẫn không kêu một lời ngày qua ngày vẫn đang vượt khó
niềm vui thì mũ ba nhân bốn nỗi buồn thì bẻ nửa và chia đôi
giơ tay để bắt trọn từng khoảnh khắc từ nam trung lên về bắc tất cả đều cùng enjoy
vươn lên cao như cánh chim trời
dù phía trước đang chờ ta là bao khó khăn gần xa sẽ nhanh qua thôi mà
theo chân ta nơi cuối con đường
còn ai sẽ bên cạnh đây liệu ai sẽ buông bàn tay quên đi bao tháng ngày
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
enjoy enjoy enjoy enjoy cái moment này
yeah eh eh"
fly to the sky (feat. t.c) - rap việt.mp3,5TTJXQ1NEkKjLGletdkjjY,"listen
người mong con có thể đến nơi đón ánh nắng to hơn
vượt qua chông gai dày đặc như từng lớp đánh phấn tô son
đôi cánh gắn cho con làm bằng bao lời ca hay
để một mình con vẫn sẽ đánh thắng cô đơn rồi cao chạy xa bay
yeah i fly
vươn vai tới thành công
việc hoàn thành xong vẫn không dừng lại
như một người đàn ông carry the mission of my life
every night lo cho tương lai
một mai thành tài
trên chuyến hành trình dài
yeah i fly fly to the sky
no pain no gain
từ một thằng nhóc no fame no name
luôn cố gắng để vinh quang gọi tên
t c vang mọi đêm
có mồ hôi tan trong màu nước mắt
nhưng ta không chấp nhận hèn kém
gạt hết những nỗi sầu buốt nhất
rồi đặt chân tới vùng đất họ thèm đến
này man nhìn xem
ta là niềm tự hào của h town mỗi khi cần đại diện
ngao du ba miền và viết nên phần ngoại truyện
vẫn sẽ tăng tốc dù đã bao lần toại nguyện yeah yeah
vững tin chiến thắng nâng cấp bản thân
mình đồng da sắt trong cuộc sống từng ngày
thêm người gièm pha thêm lời kêu ca
cũng không tài nào dìm ta chìm xuống đống bùn lầy
thời gian cho đam mê thậm chí không thể còn sức khóc giờ sầu
bàn tay để vỗ ngực chứ không phải bứt tóc vò đầu
la bàn khát vọng trong ta đang hướng lên chín tầng mây
không phụ nghĩa mẹ công cha
nên ta bay bay bay
yeah i fly
vươn vai tới thành công
việc hoàn thành xong vẫn không dừng lại
như một người đàn ông carry the mission of my life
every night lo cho tương lai
một mai thành tài
trên chuyến hành trình dài
yeah i fly fly to the sky
tôi luyện ý chí như cách việt nam không chịu khuất phục bởi đại dịch covid bởi đại dịch covid
dù năm tháng nhọc nhằn khó khăn nhiều mặt
nhưng ta vươn lên như một điều luật
thành quả sẽ vang hơn cả tiếng sấm gầm
khi thất bại đã thấm nhuần
biến trần nhà thành mảnh đời ta qua
vắt trên vai cả cảnh trời xa hoa
cất lên mic flow rất êm tai
ital không thể nhắc tên sai
and make a lot of money
d o d cùng homie
chăm chỉ bắt tay vào lập công ty
thêm chữ kí rồi nâng ly
dàn mục tiêu đưa ta băng qua biển lớn sông sâu biển lớn sông sâu
những vệt sẹo đang lăn trên da giờ đã không đau
học cách tin bản thân từ hi vọng mọi người đã trao
bởi hiphop underground nơi ta luôn tự hào
never ever ever going down
cuối cùng tôi cũng hiểu sự không hoàn hảo
để rồi phát triển cuộc sống tốt đẹp hơn qua việc trải nghiệm những sai lầm
dù ra sao ta vẫn luôn có người sát cánh kề vai
nên hãy ngẩng đầu lên để một lần nữa chúng ta sẽ bay yeah
three two one let s go
yeah i fly
vươn vai tới thành công
việc hoàn thành xong vẫn không dừng lại
như một người đàn ông carries the mission of my life
every night lo cho tương lai
một mai thành tài
trên chuyến hành trình dài
yeah i fly fly to the sky
fly with my team yeah fly to the sky
fly with my queen yeah fly to the sky
fly with my friend uh fly to the sky
fly with my family yeah"
fm29 - vincent.mp3,5EbDMDjJbMwqEmVVEVhHnW,"lòng bồi hồi từng ngày từng giờ trôi qua mong chờ
vì bao lâu nay con tim anh đã rất đỗi rung động
và anh muốn thêm thời giờ được gần bên nhau
rồi nhẹ nhàng âu yếm cất những âu lo bỏ lại phía sau
cho nhau được say đắm đê mê nồng nàn
thông qua mọi xúc giác khi ta dần chạm
không gian dần như nóng lên theo điệu nhạc
khi đêm đen dẫn lối hương thơm ngào ngạt
cảm nhận đôi môi em mềm
chìm vào cơn say êm đềm
take one more shot babe
we boutta gettin high oh no no
trao cho nhau bao yêu thương đong đầy
hòa quyện vào nhau mọi phút giây
girl i love the way u ridin
this feeling inside
let s make a movie
just for two baby
i m going crazy
yeah all for youuuuu
anh cũng biết em đang chờ đợi ngày đêm nhung nhớ được gần nhau thôi
cởi bỏ nút thắt bên trong lòng này để tình ta sẽ chẳng thể phai phôi
baby hãy sát gần lại để anh ôm em trong vòng tay
we gonna f all night quên đi sự tồn tại của ngày mai
nói những gì em muốn trong lòng em muốn qua từng nhịp lên xuống
say my name
screaming my name
tiếng yêu đọng lại
chẳng thể nào phai phôi
lặng nhìn anh em nói
chỉ cần là anh thôi
để những phút giây nồng ấm mãi bên đời
trút hết những tâm tư em còn đang giấu
hạnh phúc hay những nỗi đau anh đều mong hiểu thấu
cuz baby tonight you re mine
mình bên nhau chẳng màng đúng sai
and we gonna get high
sát gần nhau thêm cho bao nhiêu muộn phiền đôi mình mau quên
bờ môi khẽ khàng chạm lên dần làm mờ đi vệt son người trong màn đêm tối
dẫn lối những yêu thương kia dào dạt
xua đi buốt giá cơn mưa nặng hạt
cùng tạo nên những thước phim và bao hạnh phúc ngất ngây
oh baby đã bao đêm anh lẻ loi trong căn phòng trống
chờ đợi hình bóng thân quen anh vẫn mơ lấp đầy khoảng không
vậy hãy cho anh câu trả lời
liệu em có muốn anh bên đời
hòa chung nhịp đôi trái tim để rồi
hàng khuy hờ hững lối thoát đóng chặt
mình tan vào nhau chẳng có bước ngoặt
cảm nhận tình yêu ở ngay trước mắt
khoảnh khắc nồng say không chút sắp đặt
để những cảm xúc kia như đang dâng trào
bao ái ân đưa em trôi vào
một vùng trời của riêng đôi chúng ta
anh cũng biết em đang chờ đợi ngày đêm nhung nhớ được gần nhau thôi
cởi bỏ nút thắt bên trong lòng này để tình ta sẽ chẳng thể phai phôi
baby hãy sát gần lại để anh ôm em trong vòng tay
we gonna fuck all night quên đi sự tồn tại của ngày mai
nói những gì em muốn trong lòng em muốn qua từng nhịp lên xuống
say my name
screaming my name
tiếng yêu đọng lại
chẳng thể nào phai phôi
lặng nhìn anh em nói
chỉ cần là anh thôi
để những phút giây nồng ấm mãi bên đời"
fmaj9_e - minh tốc & lam.mp3,7JVaS8cgEHwe6xCTu2ZVP9,"nắng mưa là chuyện của trời em có buồn không
bão giông lại đến bên đời ru em ngủ say
có khi em đã trả hết duyên nợ ta từ kiếp nào
đến khi chợt nhận ra
thì đã chẳng còn bên nhau
tiễn em về với trời
ta ngân lời ca
với ta chỉ một thời
còn em là cả đời bên nhau
ước mơ giờ là giấc mơ
da thịt trở về với tro tàn
hồn em theo gió mây
còn trái tim em để lại đây
dẫu cho những ngày tháng sẽ qua
tình yêu sẽ thành kỷ niệm
và ta đã biết trên đời
có gì là mãi mãi
dẫu cho những ngày tháng sẽ qua
tình yêu sẽ thành kỷ niệm
và ta đã biết trên đời
có gì là mãi mãi"
for me - vũ thảo my.mp3,6DoKzobZLvOLGjWCYAgp4x,"vũ thảo my benjamin james
vũ thảo my benjamin james
deep down in my heart
there s a rainbow yeah
and some clear skies yeah
but i m broken yeah
scars are opened
cuz what s the point of living
when you can t be who you are
try to find myself
but then get lost in all these stars
it feels like i m losing my mind
tryna live this life
sometimes i think i might of lost the fight
tryna find my way out of the night
for me for me
for me for me
for me for me
for me for me
hid behind these walls
there s a bright light yeah
tryna shine through yeah
but i m too scared yeah
to let it fall
cuz what s the point of living
when you can t be who you are
try to find myself
but then get lost in all these stars
it feels like i m losing my mind
tryna live this life
sometimes i think i might of lost the fight
tryna find my way out of the night
for me for me
for me for me
for me for me
tryna fight my way through
the raging storm around me
do it all for me
it feels like i m losing my mind
tryna live this life
sometimes i think i might of lost the fight
tryna find my way out of the night
for me for me
for me for me
for me for me"
forever say hi - vct solo - anh trai say hi.mp3,5SfVxVa1sI5r9v9Ji3SYj6,"phút chốc đã qua lúc mới biết nhau
đến lúc phải xa chẳng nói thành câu
nhớ ánh mắt cười lúc mới bước vào
nhớ những cái ôm
và câu chuyện nhạt làm sao
trải qua bao lần khóc cười
cùng nhau mình đứng đây
chứng kiến điều tuyệt vời hôm nay
dẫu biết rằng mai rồi ai cũng đổi thay
kề vai nhau lần cuối trước khi chia tay
vẫy tay chào nhé
tạm biệt nhé
nơi chúng ta có nhau
kí ức vẫn nguyên vẹn đó
ta nhớ mãi về sau
khóc thêm lần nữa
vì đứng giữa
tình anh em chất chứa
nếu mai sau có gặp lại
we never say goodbye
we say hi
lúc thì ta cười nói thật nhiều
lúc thì ôm đầu khóc thật nhiều
không phải bởi vì ta yếu đuối
mà vì khó để nói lời chào phút cuối
bầu trời đêm nay dịu dàng
nhìn về chúng ta
và tự hào thay
con đường mình đã cùng đi qua
rồi một ngày nhìn lại
lòng này xin biết ơn
vì nhờ chặng đường này
rồi mình biết hơn
về những ánh sáng
và bóng tối trong chính ta
rồi một ngày điều gì
cũng sẽ phải đổi thay
nắm chặt tay nhau đi
anh em ngay lúc này
kề vai lần cuối trước khi chia tay
vẫy tay chào nhé
tạm biệt nhé
nơi chúng ta có nhau
kí ức vẫn nguyên vẹn đó
ta nhớ mãi về sau
khóc thêm lần nữa vì đứng giữa
tình anh em chất chứa
nếu mai sau có gặp lại
we never say goodbye
we say hi
còn điều gì ta vẫn giữ trong tim
chưa nói thành lời
còn lại giây phút cuối thôi
vì mai mình phải xa rồi
chẳng dễ dàng gì đâu chặng đường
mình đi qua cùng bên nhau
ngày mai dẫu có thế nào
sẽ không quên bạn nhé
vẫy tay chào nhé tạm biệt nhé
vẫy tay chào nhé
tạm biệt nhé
nơi chúng ta có nhau
kí ức vẫn nguyên vẹn đó
ta nhớ mãi về sau
khóc thêm lần nữa vì đứng giữa
tình anh em chất chứa
nếu mai sau có gặp lại
we never say goodbye
we say hi
forever say hi"
